TransactionID,Date,AccountID,CustomerID,ProductID,TransactionType,TransactionChannel,Amount,Status
TXN003833,2025-04-30,ACC00375,CUST00068,PRD016,Debit,Mobile App,4006.25,Success
TXN003834,2025-08-28,ACC00866,CUST00701,PRD006,Debit,UPI,23939.37,Success
TXN003835,2023-09-21,ACC00226,CUST00473,PRD007,Credit,UPI,9418.56,Success
TXN003836,2025-03-22,ACC00150,CUST00524,PRD014,Debit,UPI,3439.29,Success
TXN003837,2025-05-30,ACC00687,CUST00161,PRD004,Debit,Net Banking,7163.63,Failed
TXN003838,2025-06-23,ACC00061,CUST00510,PRD012,Debit,Net Banking,42838.15,Success
TXN003839,2023-04-08,ACC00768,CUST00048,PRD012,Debit,ATM,14599.43,Success
TXN003840,2024-10-17,ACC00060,CUST00362,PRD004,Debit,Mobile App,6215.52,Success
TXN003841,2025-03-30,ACC00925,CUST00436,PRD012,Debit,UPI,45997.25,Success
TXN003842,2023-11-23,ACC00940,CUST00424,PRD007,Debit,UPI,763.64,Success
TXN003843,2025-10-14,ACC00368,CUST00416,PRD006,Debit,Net Banking,5839.24,Failed
TXN003844,2025-11-21,ACC00686,CUST00596,PRD003,Credit,POS,149706.96,Success
TXN003845,2025-07-02,ACC00060,CUST00362,PRD008,Credit,Mobile App,8400.16,Success
TXN003846,2025-01-12,ACC00232,CUST00076,PRD013,Debit,UPI,30256.6,Success
TXN003847,2025-03-04,ACC00587,CUST00274,PRD011,Credit,UPI,484150.81,Success
TXN003848,2025-01-03,ACC00142,CUST00542,PRD003,Credit,UPI,302239.11,Success
TXN003849,2025-09-09,ACC00432,CUST00133,PRD015,Credit,UPI,4638.08,Success
TXN003850,2024-05-09,ACC00070,CUST00766,PRD015,Debit,UPI,5158.42,Success
TXN003851,2025-05-06,ACC00328,CUST00349,PRD013,Credit,Mobile App,29504.86,Success
TXN003852,2025-11-23,ACC00558,CUST00278,PRD004,Credit,Mobile App,2586.88,Success
TXN003853,2025-03-05,ACC00783,CUST00422,PRD003,Credit,Net Banking,223305.06,Success
TXN003854,2023-10-04,ACC00735,CUST00288,PRD005,Debit,Mobile App,21340.87,Success
TXN003855,2025-02-15,ACC00938,CUST00448,PRD015,Debit,UPI,22442.75,Success
TXN003856,2025-08-12,ACC00272,CUST00129,PRD011,Credit,UPI,77823.45,Success
TXN003857,2025-12-05,ACC00608,CUST00341,PRD002,Debit,UPI,14867.98,Success
TXN003858,2025-04-19,ACC00436,CUST00354,PRD007,Debit,ATM,7953.59,Success
TXN003859,2024-12-13,ACC00410,CUST00779,PRD011,Credit,UPI,70829.47,Success
TXN003860,2025-08-12,ACC00274,CUST00372,PRD003,Credit,UPI,24767.89,Success
TXN003861,2024-02-17,ACC00785,CUST00127,PRD015,Credit,UPI,2599.15,Success
TXN003862,2024-02-25,ACC00453,CUST00736,PRD013,Debit,UPI,2943.78,Success
TXN003863,2025-03-16,ACC00110,CUST00024,PRD013,Debit,Mobile App,32066.71,Success
TXN003864,2024-05-03,ACC00390,CUST00253,PRD004,Credit,Mobile App,17341.36,Success
TXN003865,2024-12-04,ACC00454,CUST00033,PRD004,Credit,UPI,12592.79,Failed
TXN003866,2025-09-22,ACC00869,CUST00063,PRD008,Credit,ATM,16917.61,Success
TXN003867,2025-10-30,ACC00979,CUST00375,PRD005,Debit,Mobile App,4590.28,Success
TXN003868,2025-06-04,ACC00233,CUST00161,PRD002,Debit,UPI,12129.25,Success
TXN003869,2023-09-02,ACC00011,CUST00265,PRD008,Credit,Mobile App,14407.07,Success
TXN003870,2023-03-09,ACC00453,CUST00736,PRD005,Debit,ATM,14763.9,Success
TXN003871,2024-03-18,ACC00170,CUST00799,PRD007,Debit,Mobile App,21827.92,Success
TXN003872,2025-08-24,ACC00415,CUST00724,PRD013,Debit,UPI,27373.63,Success
TXN003873,2025-04-15,ACC00015,CUST00536,PRD006,Credit,Mobile App,13042.16,Success
TXN003874,2025-10-23,ACC00288,CUST00421,PRD016,Debit,Net Banking,13229.56,Success
TXN003875,2025-10-14,ACC00845,CUST00349,PRD010,Credit,Net Banking,391922.01,Success
TXN003876,2023-05-08,ACC00236,CUST00087,PRD001,Debit,Net Banking,10172.82,Success
TXN003877,2025-03-29,ACC00694,CUST00550,PRD015,Credit,Net Banking,12108.15,Success
TXN003878,2025-07-23,ACC00037,CUST00682,PRD010,Debit,Net Banking,463509.33,Success
TXN003879,2025-11-10,ACC00467,CUST00169,PRD013,Debit,Mobile App,18974.99,Success
TXN003880,2024-11-21,ACC00076,CUST00788,PRD004,Debit,UPI,4398.08,Success
TXN003881,2023-01-02,ACC00880,CUST00161,PRD015,Debit,UPI,4665.44,Success
TXN003882,2023-03-09,ACC00278,CUST00675,PRD014,Debit,Net Banking,8816.13,Success
TXN003883,2025-04-28,ACC00088,CUST00236,PRD006,Debit,UPI,10338.61,Success
TXN003884,2025-12-06,ACC00151,CUST00662,PRD007,Debit,UPI,416.54,Success
TXN003885,2023-07-08,ACC00833,CUST00285,PRD002,Debit,UPI,23059.25,Success
TXN003886,2023-12-17,ACC00336,CUST00507,PRD005,Credit,Mobile App,384.97,Success
TXN003887,2024-11-02,ACC00829,CUST00408,PRD008,Credit,Net Banking,4339.0,Success
TXN003888,2025-10-26,ACC00923,CUST00508,PRD013,Debit,UPI,512.21,Success
TXN003889,2025-05-22,ACC00739,CUST00685,PRD016,Debit,ATM,1410.12,Success
TXN003890,2024-07-23,ACC00768,CUST00048,PRD009,Debit,Mobile App,249062.74,Success
TXN003891,2025-10-22,ACC00754,CUST00438,PRD004,Credit,UPI,15401.63,Success
TXN003892,2025-04-06,ACC00138,CUST00786,PRD002,Credit,Net Banking,6215.7,Success
TXN003893,2024-03-08,ACC00632,CUST00507,PRD001,Debit,Mobile App,4092.02,Success
TXN003894,2024-08-12,ACC00887,CUST00420,PRD006,Debit,UPI,5632.6,Failed
TXN003895,2025-04-06,ACC00825,CUST00417,PRD010,Debit,Net Banking,30208.49,Success
TXN003896,2023-06-08,ACC00784,CUST00158,PRD008,Debit,Mobile App,8077.23,Success
TXN003897,2025-01-27,ACC00164,CUST00696,PRD014,Credit,UPI,21190.27,Success
TXN003898,2025-06-24,ACC00549,CUST00778,PRD003,Debit,Mobile App,82303.57,Success
TXN003899,2025-11-21,ACC00194,CUST00798,PRD011,Credit,Net Banking,189914.52,Success
TXN003900,2024-05-14,ACC00496,CUST00283,PRD010,Credit,UPI,115944.89,Success
TXN003901,2024-10-20,ACC00178,CUST00050,PRD001,Credit,Mobile App,3750.67,Success
TXN003902,2025-07-23,ACC00405,CUST00233,PRD001,Credit,UPI,22162.87,Failed
TXN003903,2024-12-29,ACC00516,CUST00333,PRD002,Debit,UPI,19834.85,Success
TXN003904,2025-12-07,ACC00980,CUST00595,PRD003,Credit,Net Banking,163841.73,Failed
TXN003905,2025-12-09,ACC00293,CUST00795,PRD008,Debit,Net Banking,6972.94,Success
TXN003906,2025-03-19,ACC00617,CUST00115,PRD006,Debit,UPI,11548.19,Success
TXN003907,2025-05-07,ACC00199,CUST00415,PRD013,Credit,Net Banking,18419.61,Success
TXN003908,2025-12-26,ACC00054,CUST00407,PRD006,Debit,ATM,10607.55,Success
TXN003909,2025-10-19,ACC00398,CUST00376,PRD015,Debit,Net Banking,4583.51,Success
TXN003910,2025-12-29,ACC00655,CUST00456,PRD006,Debit,ATM,20240.41,Success
TXN003911,2025-04-22,ACC00726,CUST00469,PRD005,Debit,ATM,13806.93,Success
TXN003912,2025-03-21,ACC00111,CUST00272,PRD002,Credit,UPI,15531.09,Success
TXN003913,2025-09-10,ACC00969,CUST00575,PRD002,Debit,UPI,1125.29,Success
TXN003914,2025-05-10,ACC00124,CUST00195,PRD008,Credit,Mobile App,6738.56,Success
TXN003915,2025-11-09,ACC00426,CUST00538,PRD007,Credit,Net Banking,6789.84,Success
TXN003916,2023-10-20,ACC00541,CUST00551,PRD016,Credit,UPI,20615.48,Success
TXN003917,2025-12-23,ACC00162,CUST00788,PRD002,Debit,Mobile App,368.43,Success
TXN003918,2023-07-15,ACC00453,CUST00736,PRD002,Credit,UPI,18659.4,Success
TXN003919,2024-10-18,ACC00634,CUST00676,PRD002,Credit,Net Banking,14238.72,Success
TXN003920,2025-06-11,ACC00457,CUST00530,PRD006,Credit,Mobile App,10903.45,Success
TXN003921,2025-08-23,ACC00149,CUST00531,PRD015,Debit,UPI,23936.23,Success
TXN003922,2025-09-15,ACC00198,CUST00711,PRD013,Debit,UPI,31478.16,Success
TXN003923,2025-06-20,ACC00576,CUST00324,PRD005,Credit,Net Banking,2375.12,Success
TXN003924,2023-11-28,ACC00101,CUST00359,PRD004,Debit,UPI,15124.81,Success
TXN003925,2025-09-02,ACC00518,CUST00749,PRD008,Debit,UPI,11976.19,Success
TXN003926,2024-11-04,ACC00683,CUST00669,PRD002,Credit,Net Banking,12269.35,Success
TXN003927,2025-08-18,ACC00740,CUST00160,PRD012,Debit,Mobile App,11495.38,Success
TXN003928,2023-10-30,ACC00749,CUST00549,PRD016,Credit,Branch,5385.74,Success
TXN003929,2025-12-26,ACC00766,CUST00524,PRD011,Credit,Net Banking,381172.08,Success
TXN003930,2024-12-22,ACC00310,CUST00431,PRD015,Debit,POS,10449.38,Success
TXN003931,2025-12-22,ACC00898,CUST00166,PRD007,Debit,ATM,21933.29,Success
TXN003932,2025-12-21,ACC00360,CUST00296,PRD005,Debit,Mobile App,22543.09,Success
TXN003933,2025-11-15,ACC00356,CUST00094,PRD015,Debit,UPI,17380.77,Success
TXN003934,2025-01-17,ACC00583,CUST00356,PRD011,Debit,ATM,294201.62,Success
TXN003935,2025-08-25,ACC00274,CUST00372,PRD004,Debit,UPI,17424.87,Success
TXN003936,2025-12-20,ACC00454,CUST00033,PRD014,Debit,UPI,15749.24,Success
TXN003937,2025-04-09,ACC00236,CUST00087,PRD011,Credit,Mobile App,289807.73,Success
TXN003938,2025-07-23,ACC00337,CUST00391,PRD009,Credit,POS,381391.41,Success
TXN003939,2025-10-04,ACC00026,CUST00413,PRD008,Credit,UPI,17676.61,Success
TXN003940,2025-06-15,ACC00992,CUST00673,PRD011,Credit,Branch,137910.62,Success
TXN003941,2025-10-16,ACC00238,CUST00625,PRD010,Credit,Mobile App,121275.36,Success
TXN003942,2023-08-02,ACC00253,CUST00408,PRD001,Debit,Mobile App,22628.61,Success
TXN003943,2025-12-22,ACC00855,CUST00401,PRD002,Debit,UPI,10573.68,Success
TXN003944,2025-06-27,ACC00595,CUST00554,PRD006,Debit,Mobile App,7102.11,Success
TXN003945,2024-01-13,ACC00341,CUST00315,PRD005,Credit,UPI,12751.32,Success
TXN003946,2025-09-20,ACC00686,CUST00596,PRD003,Debit,UPI,178155.38,Success
TXN003947,2024-09-27,ACC00296,CUST00180,PRD003,Debit,ATM,380686.34,Success
TXN003948,2025-11-14,ACC00805,CUST00160,PRD016,Debit,UPI,4312.08,Success
TXN003949,2024-07-27,ACC00973,CUST00125,PRD002,Debit,Mobile App,18922.88,Success
TXN003950,2025-07-26,ACC00702,CUST00259,PRD001,Debit,UPI,19990.62,Success
TXN003951,2024-08-03,ACC00494,CUST00742,PRD009,Debit,ATM,325664.3,Success
TXN003952,2025-10-04,ACC00679,CUST00637,PRD011,Debit,UPI,238597.41,Success
TXN003953,2023-02-19,ACC00106,CUST00342,PRD014,Credit,ATM,35157.86,Success
TXN003954,2025-07-11,ACC00674,CUST00392,PRD004,Credit,ATM,11125.27,Success
TXN003955,2025-12-05,ACC00104,CUST00314,PRD007,Credit,UPI,19087.16,Success
TXN003956,2024-12-24,ACC00255,CUST00643,PRD001,Credit,UPI,16936.53,Failed
TXN003957,2025-06-26,ACC00805,CUST00160,PRD015,Debit,Mobile App,14547.39,Failed
TXN003958,2025-06-17,ACC00881,CUST00003,PRD006,Credit,ATM,2094.29,Success
TXN003959,2025-03-16,ACC00249,CUST00724,PRD004,Debit,ATM,12314.4,Failed
TXN003960,2023-01-11,ACC00122,CUST00099,PRD015,Debit,Mobile App,22100.87,Success
TXN003961,2025-12-20,ACC00728,CUST00584,PRD008,Credit,ATM,11492.77,Success
TXN003962,2024-10-16,ACC00930,CUST00405,PRD015,Debit,UPI,20778.42,Success
TXN003963,2025-01-12,ACC00895,CUST00687,PRD011,Debit,UPI,95712.83,Success
TXN003964,2025-12-27,ACC00974,CUST00404,PRD009,Credit,Net Banking,477766.71,Success
TXN003965,2023-06-11,ACC00927,CUST00673,PRD002,Credit,ATM,6011.39,Success
TXN003966,2025-11-06,ACC00190,CUST00687,PRD007,Credit,Net Banking,17338.99,Success
TXN003967,2024-01-17,ACC00607,CUST00079,PRD004,Credit,UPI,24462.03,Success
TXN003968,2025-10-30,ACC00659,CUST00363,PRD003,Credit,POS,50484.51,Success
TXN003969,2025-11-20,ACC00906,CUST00337,PRD015,Credit,Mobile App,9259.82,Success
TXN003970,2024-03-26,ACC00428,CUST00181,PRD014,Debit,Mobile App,13941.94,Failed
TXN003971,2024-09-18,ACC00070,CUST00766,PRD014,Debit,Mobile App,33105.1,Success
TXN003972,2023-07-16,ACC00932,CUST00431,PRD010,Credit,UPI,438351.33,Success
TXN003973,2024-03-02,ACC00464,CUST00585,PRD010,Debit,Net Banking,278613.05,Success
TXN003974,2025-12-16,ACC00950,CUST00437,PRD005,Credit,Mobile App,9720.48,Success
TXN003975,2024-10-21,ACC00667,CUST00357,PRD003,Credit,Mobile App,345344.4,Success
TXN003976,2025-09-17,ACC00266,CUST00754,PRD013,Credit,Mobile App,37902.46,Success
TXN003977,2025-12-28,ACC00139,CUST00611,PRD011,Debit,UPI,428438.76,Success
TXN003978,2025-12-17,ACC00248,CUST00434,PRD009,Debit,Mobile App,88120.1,Success
TXN003979,2025-03-17,ACC00149,CUST00531,PRD009,Debit,Mobile App,115862.31,Success
TXN003980,2025-11-24,ACC00314,CUST00260,PRD002,Credit,UPI,23429.2,Success
TXN003981,2024-08-01,ACC00117,CUST00196,PRD001,Debit,Mobile App,11212.04,Success
TXN003982,2024-06-19,ACC00011,CUST00265,PRD007,Credit,UPI,882.99,Success
TXN003983,2025-05-28,ACC00196,CUST00519,PRD009,Debit,ATM,238045.57,Success
TXN003984,2025-10-30,ACC00802,CUST00023,PRD007,Credit,Mobile App,10424.02,Success
TXN003985,2025-09-13,ACC00394,CUST00587,PRD001,Credit,ATM,7548.77,Success
TXN003986,2025-08-24,ACC00923,CUST00508,PRD006,Debit,Net Banking,21281.41,Success
TXN003987,2025-10-28,ACC00085,CUST00676,PRD012,Credit,Mobile App,48314.07,Success
TXN003988,2025-05-22,ACC00614,CUST00331,PRD014,Debit,UPI,31751.62,Success
TXN003989,2025-09-03,ACC00586,CUST00279,PRD010,Credit,Mobile App,469788.43,Success
TXN003990,2025-07-30,ACC00904,CUST00614,PRD005,Debit,Net Banking,9683.47,Success
TXN003991,2025-08-05,ACC00072,CUST00736,PRD016,Credit,Net Banking,3397.55,Success
TXN003992,2025-11-24,ACC00900,CUST00714,PRD001,Debit,Mobile App,6078.68,Success
TXN003993,2024-05-14,ACC00958,CUST00590,PRD005,Credit,UPI,4463.23,Success
TXN003994,2024-12-16,ACC00287,CUST00506,PRD012,Debit,UPI,13595.85,Success
TXN003995,2025-01-10,ACC00061,CUST00510,PRD009,Credit,UPI,322502.75,Success
TXN003996,2024-12-22,ACC00445,CUST00375,PRD006,Credit,UPI,17043.62,Failed
TXN003997,2024-12-19,ACC00422,CUST00088,PRD014,Debit,ATM,1042.13,Success
TXN003998,2025-09-02,ACC00212,CUST00151,PRD010,Debit,ATM,88450.0,Failed
TXN003999,2025-01-02,ACC00130,CUST00671,PRD002,Credit,ATM,14957.1,Success
TXN004000,2025-10-17,ACC00465,CUST00638,PRD006,Debit,Branch,5648.44,Success
TXN004001,2025-04-15,ACC00118,CUST00549,PRD016,Credit,UPI,6729.88,Success
TXN004002,2025-03-23,ACC00450,CUST00523,PRD006,Debit,ATM,1564.09,Success
TXN004003,2025-01-28,ACC00384,CUST00622,PRD009,Debit,Mobile App,83292.4,Success
TXN004004,2025-06-11,ACC00228,CUST00519,PRD005,Debit,UPI,21127.1,Success
TXN004005,2025-03-27,ACC00454,CUST00033,PRD007,Debit,UPI,5635.42,Success
TXN004006,2025-10-11,ACC00017,CUST00260,PRD012,Debit,UPI,35145.66,Success
TXN004007,2025-08-30,ACC00352,CUST00240,PRD013,Debit,Net Banking,14279.88,Success
TXN004008,2025-04-29,ACC00241,CUST00527,PRD002,Credit,UPI,17571.99,Success
TXN004009,2025-01-19,ACC00340,CUST00779,PRD002,Debit,ATM,3059.53,Success
TXN004010,2025-08-26,ACC00444,CUST00677,PRD009,Debit,Mobile App,139409.45,Failed
TXN004011,2025-03-22,ACC00799,CUST00609,PRD001,Credit,Branch,3891.53,Success
TXN004012,2023-01-08,ACC00700,CUST00783,PRD012,Credit,UPI,19367.39,Success
TXN004013,2025-01-21,ACC00608,CUST00341,PRD014,Debit,Mobile App,26682.51,Success
TXN004014,2025-09-22,ACC00311,CUST00362,PRD013,Credit,UPI,15865.39,Success
TXN004015,2024-07-12,ACC00211,CUST00360,PRD009,Debit,POS,339957.02,Success
TXN004016,2023-07-22,ACC00713,CUST00418,PRD015,Credit,Net Banking,4731.28,Failed
TXN004017,2025-06-22,ACC00860,CUST00570,PRD004,Debit,UPI,14135.52,Failed
TXN004018,2025-04-29,ACC00530,CUST00720,PRD016,Credit,UPI,24165.81,Success
TXN004019,2024-08-31,ACC00924,CUST00087,PRD002,Debit,Mobile App,4809.68,Success
TXN004020,2025-03-21,ACC00738,CUST00146,PRD009,Credit,Mobile App,447050.02,Success
TXN004021,2025-07-23,ACC00353,CUST00587,PRD009,Debit,ATM,373873.74,Success
TXN004022,2025-07-29,ACC00889,CUST00209,PRD006,Debit,Net Banking,8083.35,Success
TXN004023,2025-05-03,ACC00483,CUST00745,PRD004,Debit,Mobile App,13943.85,Failed
TXN004024,2024-10-02,ACC00259,CUST00561,PRD004,Credit,Mobile App,9367.01,Success
TXN004025,2025-02-20,ACC00602,CUST00012,PRD008,Debit,UPI,6444.69,Success
TXN004026,2025-11-23,ACC00234,CUST00576,PRD004,Credit,Mobile App,6361.57,Success
TXN004027,2025-11-09,ACC00886,CUST00728,PRD006,Debit,UPI,15117.75,Success
TXN004028,2025-08-19,ACC00795,CUST00392,PRD016,Debit,POS,3953.47,Success
TXN004029,2025-12-22,ACC00093,CUST00117,PRD010,Credit,UPI,51919.29,Success
TXN004030,2025-09-09,ACC00087,CUST00517,PRD004,Credit,Net Banking,11713.62,Success
TXN004031,2025-07-28,ACC00091,CUST00677,PRD010,Credit,ATM,473069.63,Success
TXN004032,2025-01-17,ACC00824,CUST00744,PRD013,Debit,UPI,11728.03,Success
TXN004033,2025-09-01,ACC00024,CUST00580,PRD009,Credit,UPI,53944.14,Failed
TXN004034,2025-12-10,ACC00304,CUST00142,PRD002,Credit,UPI,14415.3,Success
TXN004035,2025-02-09,ACC00043,CUST00457,PRD006,Credit,Branch,11804.93,Success
TXN004036,2025-09-18,ACC00203,CUST00441,PRD010,Credit,Mobile App,177068.0,Success
TXN004037,2023-05-15,ACC00934,CUST00301,PRD007,Debit,UPI,16711.52,Success
TXN004038,2025-09-06,ACC00522,CUST00408,PRD012,Debit,UPI,31243.69,Success
TXN004039,2024-10-07,ACC00667,CUST00357,PRD015,Debit,UPI,5914.95,Success
TXN004040,2024-06-02,ACC00092,CUST00137,PRD016,Debit,UPI,24833.82,Failed
TXN004041,2025-09-30,ACC00802,CUST00023,PRD007,Credit,Branch,23587.6,Success
TXN004042,2024-03-31,ACC00953,CUST00611,PRD008,Debit,Mobile App,23448.55,Success
TXN004043,2025-03-28,ACC00001,CUST00697,PRD014,Debit,ATM,48652.67,Success
TXN004044,2024-11-24,ACC00509,CUST00129,PRD001,Debit,Mobile App,10117.23,Success
TXN004045,2024-10-22,ACC00165,CUST00229,PRD007,Credit,UPI,9175.93,Success
TXN004046,2024-08-19,ACC00988,CUST00581,PRD005,Debit,UPI,10285.1,Success
TXN004047,2025-09-04,ACC00018,CUST00487,PRD010,Debit,Mobile App,250540.11,Success
TXN004048,2025-12-15,ACC00992,CUST00673,PRD014,Debit,Net Banking,48197.43,Success
TXN004049,2024-09-03,ACC00149,CUST00531,PRD009,Credit,ATM,401793.29,Success
TXN004050,2025-02-25,ACC00753,CUST00385,PRD001,Credit,UPI,8017.89,Success
TXN004051,2025-12-23,ACC00024,CUST00580,PRD013,Debit,Net Banking,31124.3,Success
TXN004052,2025-01-19,ACC00677,CUST00105,PRD003,Debit,UPI,255292.15,Success
TXN004053,2025-12-07,ACC00098,CUST00241,PRD010,Credit,UPI,485927.17,Success
TXN004054,2025-03-09,ACC00687,CUST00161,PRD008,Credit,Mobile App,19068.7,Success
TXN004055,2024-05-02,ACC00409,CUST00610,PRD002,Credit,UPI,20849.82,Success
TXN004056,2025-08-02,ACC00285,CUST00090,PRD009,Debit,Mobile App,303577.42,Success
TXN004057,2025-10-12,ACC00766,CUST00524,PRD011,Debit,UPI,111141.11,Success
TXN004058,2024-07-21,ACC00648,CUST00760,PRD015,Debit,ATM,7831.67,Success
TXN004059,2025-12-19,ACC00759,CUST00281,PRD015,Debit,UPI,19515.3,Success
TXN004060,2024-02-26,ACC00357,CUST00545,PRD009,Credit,UPI,276581.65,Success
TXN004061,2024-08-12,ACC00478,CUST00275,PRD011,Debit,Net Banking,51530.68,Success
TXN004062,2025-06-25,ACC00093,CUST00117,PRD004,Debit,UPI,10397.12,Success
TXN004063,2024-06-16,ACC00041,CUST00714,PRD005,Credit,Net Banking,11833.3,Success
TXN004064,2024-01-11,ACC00218,CUST00475,PRD010,Credit,Branch,394999.41,Success
TXN004065,2025-10-06,ACC00042,CUST00061,PRD006,Credit,Mobile App,16469.51,Success
TXN004066,2025-06-09,ACC00401,CUST00368,PRD002,Debit,Mobile App,8856.71,Success
TXN004067,2025-03-11,ACC00878,CUST00191,PRD015,Credit,UPI,1927.03,Success
TXN004068,2025-11-23,ACC00762,CUST00765,PRD016,Debit,Mobile App,13660.77,Success
TXN004069,2025-11-21,ACC00528,CUST00269,PRD016,Credit,Net Banking,22390.42,Success
TXN004070,2025-05-19,ACC00419,CUST00357,PRD003,Credit,UPI,208352.29,Success
TXN004071,2023-12-14,ACC00449,CUST00420,PRD007,Credit,Mobile App,10019.45,Success
TXN004072,2025-03-17,ACC00722,CUST00651,PRD014,Debit,ATM,14610.29,Success
TXN004073,2025-09-15,ACC00258,CUST00160,PRD007,Debit,ATM,17948.93,Success
TXN004074,2025-07-22,ACC00933,CUST00184,PRD007,Credit,UPI,24619.33,Success
TXN004075,2025-10-15,ACC00398,CUST00376,PRD016,Debit,UPI,17824.9,Success
TXN004076,2023-10-07,ACC00278,CUST00675,PRD009,Credit,UPI,346866.86,Success
TXN004077,2024-02-23,ACC00962,CUST00770,PRD015,Debit,UPI,23500.31,Success
TXN004078,2025-09-16,ACC00944,CUST00663,PRD014,Debit,UPI,41128.0,Success
TXN004079,2025-09-13,ACC00277,CUST00034,PRD012,Debit,Net Banking,48619.04,Success
TXN004080,2025-05-21,ACC00301,CUST00260,PRD010,Debit,Net Banking,25974.84,Success
TXN004081,2023-10-06,ACC00887,CUST00420,PRD005,Credit,UPI,2354.52,Success
TXN004082,2024-04-10,ACC00582,CUST00736,PRD016,Debit,UPI,15047.8,Success
TXN004083,2025-01-30,ACC00704,CUST00520,PRD002,Debit,Net Banking,10496.34,Success
TXN004084,2025-05-16,ACC00862,CUST00588,PRD014,Credit,Branch,23686.93,Success
TXN004085,2023-08-29,ACC00607,CUST00079,PRD013,Credit,UPI,45050.13,Success
TXN004086,2025-03-13,ACC00140,CUST00754,PRD015,Debit,ATM,12689.17,Success
TXN004087,2025-12-27,ACC00163,CUST00620,PRD009,Debit,Mobile App,40428.86,Failed
TXN004088,2025-07-12,ACC00674,CUST00392,PRD008,Credit,POS,15027.18,Success
TXN004089,2025-04-02,ACC00850,CUST00228,PRD012,Debit,Mobile App,34791.4,Success
TXN004090,2024-07-05,ACC00254,CUST00664,PRD004,Debit,UPI,2387.7,Success
TXN004091,2023-01-01,ACC00527,CUST00490,PRD011,Debit,Branch,201714.71,Success
TXN004092,2025-04-15,ACC00221,CUST00737,PRD004,Credit,Mobile App,14065.84,Success
TXN004093,2025-06-17,ACC00325,CUST00190,PRD013,Credit,ATM,33077.91,Success
TXN004094,2024-08-26,ACC00078,CUST00399,PRD014,Credit,Net Banking,49712.65,Success
TXN004095,2025-06-03,ACC00525,CUST00025,PRD004,Debit,Net Banking,550.43,Success
TXN004096,2023-06-18,ACC00957,CUST00692,PRD010,Credit,Branch,248503.42,Success
TXN004097,2025-05-08,ACC00339,CUST00164,PRD007,Debit,UPI,12058.17,Success
TXN004098,2024-05-13,ACC00389,CUST00542,PRD015,Debit,Net Banking,17004.51,Success
TXN004099,2023-10-24,ACC00354,CUST00455,PRD008,Debit,UPI,4997.49,Success
TXN004100,2024-10-22,ACC00470,CUST00662,PRD004,Credit,UPI,1928.38,Success
TXN004101,2024-09-08,ACC00609,CUST00305,PRD015,Debit,UPI,6880.25,Success
TXN004102,2025-07-16,ACC00237,CUST00649,PRD001,Debit,Mobile App,10263.53,Success
TXN004103,2024-02-15,ACC00808,CUST00186,PRD010,Debit,UPI,384293.18,Success
TXN004104,2025-01-23,ACC00012,CUST00351,PRD007,Credit,UPI,438.87,Success
TXN004105,2023-07-23,ACC00570,CUST00454,PRD004,Debit,UPI,509.45,Success
TXN004106,2024-12-01,ACC00836,CUST00598,PRD010,Credit,ATM,22850.08,Success
TXN004107,2024-02-02,ACC00957,CUST00692,PRD011,Debit,Mobile App,465500.65,Success
TXN004108,2024-08-10,ACC00946,CUST00573,PRD015,Credit,UPI,6043.78,Success
TXN004109,2025-02-19,ACC00173,CUST00428,PRD016,Debit,UPI,13319.46,Success
TXN004110,2024-10-22,ACC00955,CUST00269,PRD006,Debit,Mobile App,20951.75,Success
TXN004111,2024-02-11,ACC00518,CUST00749,PRD011,Debit,Mobile App,123850.69,Success
TXN004112,2023-09-23,ACC00673,CUST00579,PRD009,Credit,UPI,406637.16,Success
TXN004113,2024-09-04,ACC00466,CUST00616,PRD016,Credit,UPI,680.31,Success
TXN004114,2025-11-26,ACC00796,CUST00506,PRD008,Credit,UPI,23574.67,Success
TXN004115,2025-10-23,ACC00023,CUST00746,PRD002,Debit,Mobile App,9230.04,Success
TXN004116,2024-04-01,ACC00428,CUST00181,PRD004,Debit,Mobile App,24232.48,Success
TXN004117,2025-10-10,ACC00310,CUST00431,PRD016,Credit,Mobile App,1170.65,Success
TXN004118,2025-04-18,ACC00920,CUST00556,PRD009,Debit,Mobile App,474810.73,Success
